Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Papua New Guinea,PNG,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,84.29892659,72.48248458,63.56960535,58.09656978,65.54499269,65.8660531,67.14327931,67.50900149,70.9084928,66.83551669,61.69794798,65.26032686,68.32616329,66.21203423,61.77155972,75.75406432,71.99608684,75.41254163
Poland,POL,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,68.21466684,70.34227252,69.95567083,68.57602,67.46142507,68.52231026,68.97801757,69.68615055,71.2051332,71.74531221,71.35003805,71.0257709,69.82839108,70.29511333,69.93572116,69.33302283,68.80968809,68.96726489
Pre-demographic dividend,PRE,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,23.49203523,28.55451644,25.88329738,24.90455984,30.50717622,29.8746155,27.89176531,28.53549668,30.0064544,31.57169889,27.60622189,28.59684216,25.10368716,24.26132715,23.89490684,23.8591237,22.6066263,25.82796845
Puerto Rico,PRI,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,
Portugal,PRT,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,70.43144703,70.77472806,72.54642248,70.96863985,70.98795176,71.2349534,69.09623742,68.67434382,68.34257245,69.87265348,69.7211504,67.6435709,65.51685333,66.86715484,66.02647305,66.11018181,66.25153422,66.25460982
Paraguay,PRY,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,42.24786758,38.62199485,35.00342965,37.92336285,37.76285946,38.83839548,41.62993133,41.57387614,39.00245726,47.5451529,46.11693621,48.76376987,46.33699059,43.59064102,47.69022763,46.84625864,46.8536377,45.46972811
West Bank and Gaza,PSE,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,69.37024728,66.74181173,61.1382133,63.76016314,58.38645556,58.02713178,59.18413831,62.37408142,60.50006049,55.84943144,55.36174369,56.24900892,55.14519553,54.56960324,54.06993142,57.35045518,59.77017952,60.74784685
Post-demographic dividend,PST,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,59.51867766,59.37682833,59.20338657,59.76197062,60.3850489,60.46805019,60.70637341,61.11274458,62.03118804,62.44237465,62.47032895,63.16234851,62.65244669,62.38242478,62.66929887,61.69157942,61.40837942,61.36449268
French Polynesia,PYF,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,
Qatar,QAT,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,59.51539874,63.04549575,62.91418076,75.02135038,74.9879241,74.91226792,74.83645678,74.76049662,74.68438745,71.01411223,70.99030614,73.54416251,79.14241552,84.17029381,86.74301505,85.31365991,82.83322453,80.737257
Romania,ROU,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,79.25977111,79.7513485,80.39749265,83.06890726,73.8094151,79.77541089,79.29033637,81.45110607,81.0946703,78.66156101,79.89113927,74.97605085,76.86502934,78.95140648,78.88207436,77.94296741,78.18254232,78.5877943
Russian Federation,RUS,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,59.35673118,58.04123282,58.29951763,58.09910893,58.76708627,61.1441195,61.72977686,62.05422878,62.62738109,62.06686497,61.37906909,62.65059114,63.70746493,62.3806417,61.78654432,58.71852636,56.95004463,57.0887506
Rwanda,RWA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,18.07325035,20.96767575,24.23161268,33.24933648,25.68224967,20.90827972,17.21210778,20.44430077,22.82111049,23.4752357,25.01991689,27.86065638,25.75505972,32.98438489,32.71292448,33.24266076,33.86825919,34.33142006
South Asia,SAS,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,23.54353628,21.37395475,21.03873427,20.38093654,19.85240101,21.11635383,20.95692886,21.63495291,22.82763449,25.3144625,25.77587174,28.23534243,27.59858577,23.58200405,23.90743331,25.60787507,26.60626156,27.07398561
Saudi Arabia,SAU,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,72.05238938,72.54049182,72.31416106,72.3743856,71.47951126,72.49500751,72.98228741,70.38717866,63.59476447,64.98739719,61.9325757,67.06874371,68.28318238,69.5943594,71.36855125,68.47387552,66.71138406,64.08703327
Sudan,SDN,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,33.82594287,33.33333433,34.2005074,32.46046603,37.85014153,39.07096088,36.38067544,36.19216084,31.93631768,41.11616015,32.54711628,22.8430286,26.25350356,16.53942913,25.27283728,31.14130497,23.52191359,18.00793707
Senegal,SEN,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,35.39125919,38.48069608,33.91850889,35.9192431,35.6143266,43.41323674,46.76685035,38.63300979,39.54707682,36.66399419,28.94122899,31.0834229,28.62238288,26.69487596,24.56830293,24.60214496,25.06626248,20.97863257
Singapore,SGP,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,36.33289933,27.88504958,31.3280493,37.07473278,32.46378899,32.98620582,33.92041028,33.49145353,37.30626702,34.88009274,35.87980866,37.11760342,39.3009454,41.70170128,45.03730536,47.07733691,47.34393954,48.20436239
Solomon Islands,SLB,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,93.28112006,92.23365784,57.00653791,74.05936718,62.24983335,70.07963061,64.72060084,68.18628311,72.16387987,61.24323606,58.67896676,55.67112565,58.40759277,57.67946839,57.24995136,66.71150923,69.23052669,71.16394043
Sierra Leone,SLE,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,18.03897172,22.88746238,24.55942482,20.31781822,19.13336366,15.59253782,10.43128669,10.70082486,6.409521401,8.407387137,11.62602231,6.693842262,8.989799023,6.969534606,6.779686362,8.037316054,11.1726664,13.73714805
El Salvador,SLV,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,44.18253005,43.43977869,45.60385942,46.26562297,47.267133,50.35292506,57.55549073,54.34628129,53.98727655,49.65429604,53.95062566,59.7694695,59.90980268,62.66585588,62.20404506,64.2998755,64.47001696,63.74561191
San Marino,SMR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,70.47792077,71.94188833,70.16713023,71.75137997,76.3566196,77.4099946,77.62258053,79.28934097,79.77527976,79.56989408,80.85106611,81.44329786,81.99999928,81.57082796,81.12168908,79.79233861,80.15435338,81.64635301
Somalia,SOM,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,
Serbia,SRB,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,65.43390155,66.81954265,72.17079401,69.85964179,67.85728931,65.45957327,62.4961257,61.01903319,61.87797785,61.65012121,61.00416183,61.12114191,62.11655736,59.86000299,58.25764537,57.68480301,57.72494078,56.71488643
Sub-Saharan Africa (excluding high income),SSA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,31.92795028,33.78414625,31.35594754,30.57783111,35.05306252,34.75821149,35.73038992,35.74362564,34.63397068,35.68875839,36.36238976,37.54680234,37.76840208,35.40088988,34.40063089,35.43468409,34.89739621,36.07370689
South Sudan,SSD,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,8.441995084
Sub-Saharan Africa,SSF,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,31.99682693,33.84486502,31.43546394,30.63952116,35.1000007,34.80040614,35.76855119,35.77401073,34.65062573,35.70283511,36.38070485,37.56238431,37.79245768,35.42585333,34.42604672,35.4611946,34.92918614,36.10549526
Small states,SST,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,57.80046615,57.55917209,58.60087783,60.08532346,59.85292199,59.3241849,59.11334972,59.56740041,58.65146662,58.09489278,58.70287255,59.01466362,61.19059575,63.23367266,64.10988411,64.53253838,64.43607485,63.93317786
Sao Tome and Principe,STP,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,32.78941214,33.60201716,35.19938588,47.93016911,43.70028675,43.67396832,6.630630791,20.37023157,17.19495058,23.61647934,29.91195023,33.29116106,32.57883489,33.54167044,35.13707817,31.62263632,40.88222086,45.6029892
Suriname,SUR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,48.38562012,48.61003458,46.13042176,43.72707009,44.50475574,45.05426586,46.40096724,49.49170947,44.19250488,45.95678747,42.37413704,40.63019454,40.99839032,42.10774899,41.50100052,54.47964668,61.90745234,58.56004357
Slovak Republic,SVK,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,88.44745159,88.3582592,88.24501634,87.06156015,78.07656527,74.36615229,69.11797523,68.44288111,74.84070659,73.0799377,71.58911228,73.29391837,71.63904309,73.67858887,79.59907055,78.84933949,79.77824211,79.10366654
Slovenia,SVN,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,71.3909626,70.56112885,72.42923975,71.96819782,71.98925018,72.22161889,71.74246311,70.23893595,72.16070294,72.01542258,72.3649323,72.26573825,70.85123062,70.30366659,70.52432895,71.3544488,72.28774428,71.81817889
Sweden,SWE,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,84.47543979,81.8480432,82.18766451,82.57404566,82.16543198,81.75547123,81.80516958,81.85243607,81.8574369,81.96097016,81.88309669,83.96660686,83.58222842,83.3843112,83.36623907,83.33730102,83.39572549,83.69492292
Eswatini,SWZ,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,52.30070949,46.39696777,43.86367202,45.73135972,44.37629282,49.35586751,44.20730174,47.34027982,50.28172135,51.67996287,49.21387136,42.63955653,43.64649057,44.58774626,37.75821328,41.7571485,41.72721803,50.74532032
Sint Maarten (Dutch part),SXM,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,82.11168051,69.67161894,79.76266742,77.37478018,73.37905169,72.73429036,73.60570431,74.40620661,60.21745205,61.45724654,64.33696151,62.79608607,70.14705539,71.10069394,69.43903565,70.7310915,69.14846301,73.04444313
Syrian Arab Republic,SYR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,35.53107977,41.41358435,45.39781511,47.92665839,47.69180119,50.34679174,46.96702957,47.33363092,46.14907205,44.86792982,44.79367137,45.19852698,45.28663754,,,,,
Turks and Caicos Islands,TCA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,
Chad,TCD,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,38.04751635,34.88401473,28.85480821,31.55035377,34.87634659,29.53763008,20.45191675,23.54443818,19.57815737,20.83603144,20.97907215,21.41591012,24.77817088,27.94080675,28.88875008,21.26423568,16.76631719,15.80557227
East Asia & Pacific (IDA & IBRD countries),TEA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,26.46627861,27.0766713,29.45322438,31.95701945,33.33390516,34.67191258,37.25378815,40.67403169,44.81665814,48.62300165,49.88454951,51.53851357,53.65754246,55.07583971,56.47777195,58.41019975,56.77816454,55.8237916
Europe & Central Asia (IDA & IBRD countries),TEC,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,62.16110518,63.17227067,63.78976907,64.1397762,63.41365138,64.04477077,64.32158305,64.9126081,65.95974189,67.18450089,65.98200755,65.52113967,65.56678134,64.68852833,64.24627347,63.01081574,62.8116926,62.33720625
Togo,TGO,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,11.85871512,12.80929446,13.34044337,14.51274306,16.22522324,17.11828858,18.30984801,18.95148456,18.63621026,19.23691332,26.35337114,24.10433143,26.55365467,21.21816874,21.93753123,20.38413137,20.06931305,17.65720099
Thailand,THA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,55.18834591,55.01472354,62.26510406,63.07395697,64.11597133,63.71008754,71.9524622,75.60998797,75.3688097,73.12874198,73.77250195,76.42583847,76.07963085,75.9527564,75.68395138,74.93961453,75.9537518,76.12761855
Tajikistan,TJK,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,20.75227052,19.1304341,18.19407046,16.36119783,18.64636242,18.97654533,18.60265732,19.44640577,23.16780388,18.51606518,20.58013976,22.27582335,26.88271403,29.09111381,31.16981387,29.60548103,28.57442498,29.00391817
Turkmenistan,TKM,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,46.64530456,34.58095491,34.62670147,31.8194598,22.89224714,21.14559263,18.36457849,26.23001635,16.02517962,24.25165325,24.05106723,25.9760499,26.72743499,28.53607237,26.96157098,23.94773364,18.578206,22.29152769
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,46.40631036,46.04878583,45.28468694,45.30875598,45.86900735,44.54788013,46.24146889,46.35892512,47.13806727,47.92470524,49.20473776,50.39349548,50.88332375,51.9234976,51.59510761,52.78973914,51.32241158,51.24285126
Timor-Leste,TLS,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,45.85949779,39.22521472,40.22561014,39.92948234,17.21264869,48.78694713,44.40403283,50.81812739,51.97411776,59.31565762,64.15133476,62.44902015,64.76041079,55.76212406,65.98954201
Middle East & North Africa (IDA & IBRD countries),TMN,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,40.60950741,42.05548292,42.89308792,43.19316304,42.99308053,42.71238591,45.80353469,46.22696099,46.76367663,46.58055768,43.15940075,43.92999326,42.06026294,44.54765258,48.97453637,46.79878071,46.95493531,49.28628731
Tonga,TON,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,76.16755962,69.05326247,69.75286007,68.00339222,52.99583673,57.8384757,50.97803473,65.31324387,46.583125,74.28344488,57.36253858,68.53176951,50.35998225,65.70553184,54.59586978,57.93853402,57.73020387,58.3417654
South Asia (IDA & IBRD),TSA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,23.54353628,21.37395475,21.03873427,20.38093654,19.85240101,21.11635383,20.95692886,21.63495291,22.82763449,25.3144625,25.77587174,28.23534243,27.59858577,23.58200405,23.90743331,25.60787507,26.60626156,27.07398561
Sub-Saharan Africa (IDA & IBRD countries),TSS,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,31.99682693,33.84486502,31.43546394,30.63952116,35.1000007,34.80040614,35.76855119,35.77401073,34.65062573,35.70283511,36.38070485,37.56238431,37.79245768,35.42585333,34.42604672,35.4611946,34.92918614,36.10549526
Trinidad and Tobago,TTO,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,37.00175583,43.19249392,41.62577689,45.47566473,43.11848581,48.39988649,44.87060606,46.18150294,47.78621197,47.59868085,48.16002548,49.87123013,48.80482852,51.5126884,50.27154088,51.47664547,51.38573647,53.19978595
Tunisia,TUN,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,52.66922712,52.18519568,51.76471472,51.41102672,51.12684965,50.82093477,52.26226449,53.38171721,54.27530408,55.03386855,55.75389266,56.4134717,56.96455836,59.0912044,58.1336081,57.01127052,56.63595796,57.1216464
Turkey,TUR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,61.67596579,67.25136638,69.97436285,71.20712996,71.704638,67.74803996,68.85150075,68.78374219,72.69304395,80.49879074,77.99839377,79.12836075,79.17140722,78.3496201,77.60512829,78.13336253,78.44212055,77.71027088
Tuvalu,TUV,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,99.46162105,92.02070832,88.45393658,86.47271991,89.57794905,91.34781957,80.97869158,89.8917377,92.26631522,83.9797318,85.01250148,85.64491868,87.89098263,74.82494712,83.75239372,78.86576056,77.35723853,72.64279127
Tanzania,TZA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,21.83892131,25.71310699,28.40931118,27.9202044,34.27978754,36.55279875,31.32272959,28.19549441,40.09387195,29.32703495,27.7564913,25.45134723,23.43128175,25.50709844,29.8749119,34.4483465,40.62409103,43.24949086
Uganda,UGA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,24.76805896,24.88414198,24.67936724,23.57659191,26.05605721,23.45368564,24.55099821,24.50255901,20.74301988,21.29707187,13.6208564,15.07959217,16.82166904,17.8162843,14.55580294,15.71469158,15.98036289,15.69882184
Ukraine,UKR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,47.32231796,48.90678227,51.24788284,55.74951768,55.19610643,58.71865153,60.42467356,59.19686556,58.0663383,58.23581815,54.11550403,50.22924542,52.55918503,51.02154613,43.65181029,41.12330675,42.18918085,44.02362108
Upper middle income,UMC,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,43.16589573,43.29314872,43.57522399,44.64284939,45.8266979,46.2817495,48.41825458,49.88786817,51.68956229,52.82760818,53.38103973,54.47171243,55.38895765,56.43299224,57.1044699,58.09186769,56.53960273,55.76551778
Uruguay,URY,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,41.54630303,44.90390718,47.934708,52.36624479,52.3103714,45.17630637,47.68718779,48.53245914,56.31472468,59.33254361,60.00211239,61.49154902,64.22066689,66.44005775,68.12013984,68.40409636,69.76415515,70.8348155
United States,USA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,44.19008791,45.15035748,45.131284,44.91450787,45.24264634,45.38438618,46.31285071,46.38518989,47.39108682,48.29728007,48.53178263,48.53553772,48.42133224,48.85626733,50.0860393,50.50626993,50.11393428,50.15813708
Uzbekistan,UZB,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,46.95201516,46.68520987,45.38958967,43.691203,44.62720454,45.15058994,47.49957323,45.54378986,47.37609625,46.92113996,47.99530506,48.23910892,50.22806525,50.40891767,52.20277905,49.78010952,46.01596892,43.2995528
St. Vincent and the Grenadines,VCT,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,69.88700032,68.41692328,68.58496666,66.40290618,63.84764314,62.75797486,59.48319435,55.8681488,59.46896076,61.08785868,59.22710896,56.64436221,62.02176809,62.09968328,60.91738939,61.66141629,62.81651855,64.34006691
"Venezuela, RB",VEN,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,45.86610496,44.94585693,46.0436523,50.36728382,54.1693747,46.47860527,56.80871606,51.6707778,39.83884156,34.3883723,37.86751032,42.8954035,44.26827431,38.54175806,34.4743669,38.13475072,24.06292111,15.93869627
British Virgin Islands,VGB,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,34.89794731,26.4916122,36.4741981,32.9164207,35.65556407,36.72709763,36.02748215,35.31490564,37.67632246,36.2485677,39.61755335,38.69340122,41.91252887,47.11077511,41.95794165,41.80939496,47.43162692,48.62287045
Vanuatu,VUT,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,74.54831004,74.14577007,67.19437242,70.99656463,65.66696167,64.75828886,64.60328102,71.54592276,72.46635556,61.59940958,55.02123833,65.604949,58.43971968,51.12481117,16.11455232,48.57041836,53.80931497,61.49789095
World,WLD,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,57.55136807,57.50351524,57.50000826,58.06724203,58.63121526,58.55176587,58.8021241,59.13133343,59.98563541,60.48601853,60.30939573,60.96666148,60.61474416,60.42427001,60.76908556,60.15912556,59.76661986,59.53976421
Samoa,WSM,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,83.56391191,81.30772114,75.5769074,67.41233468,66.6541934,68.48484874,70.36765218,69.00521517,76.38853192,77.58033276,75.30415654,68.02096367,78.29169631,64.67590332,70.4582274,79.11031246,76.38077736,74.54634905
Kosovo,XKX,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,50.83431005,50.10915399,48.23685288,41.75507724,35.41623354,31.79182708,29.40259278,26.86841488,27.81732082,21.86180949,22.52561897,22.89780825,23.89010191,19.74684447,16.18166417,10.18244326,,
South Africa,ZAF,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,36.78878844,36.27324998,33.43942761,34.22631323,41.35417044,41.06207788,48.29200208,49.6226579,50.68721175,50.52995086,52.77755857,54.43531275,54.97160554,54.54249978,53.71285677,53.5543859,53.8158834,53.65100503
Zambia,ZMB,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,44.48287487,47.39566147,43.54032278,33.94300342,34.25577879,26.68076456,29.37281728,22.47111052,14.45184797,9.89915058,22.62166888,34.78886783,33.02013874,27.92364657,49.45684075,47.13626206,38.28965724,38.63300979
Zimbabwe,ZWE,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,25.81525147,27.54896283,30.84641993,30.80029488,34.70960855,45.69756389,46.53245509,51.61579251
